id_detalle,id_orden,id_producto,cantidad,precio_unitario,descuento,id_cliente,id_empleado
28264,9422,226,20,5.11,0.0,603,72
28265,9422,3,4,2.63,0.0,952,27
28266,9422,174,8,12.09,0.0,1894,108
28267,9423,147,13,4.75,0.0,200,185
28268,9423,250,17,20.07,0.0,1894,177
28269,9423,270,9,12.28,0.0,1073,34
28270,9424,264,12,6.49,0.0,963,87
28271,9424,48,12,3.32,0.0,1726,163
28272,9424,136,10,2.89,0.0,420,159
28273,9425,244,20,13.57,0.0,45,125
28274,9425,37,15,11.33,36.48,1989,46
28275,9425,59,9,1.33,0.0,1480,200
28276,9426,252,6,17.09,0.0,378,57
28277,9426,8,6,1.77,0.0,667,112
28278,9426,201,18,1.96,15.42,572,69
28279,9427,269,12,7.96,32.78,1952,90
28280,9427,104,13,1.66,0.0,850,37
28281,9427,276,19,19.25,45.2,1058,170
28282,9428,141,20,2.14,0.0,1457,26
28283,9428,109,16,3.0,0.0,333,71
28284,9428,241,20,26.33,0.0,968,58
28285,9429,188,18,1.37,0.0,1239,39
28286,9429,127,1,4.94,0.0,350,77
28287,9429,46,11,21.23,0.0,1137,160
28288,9430,288,1,68.85,0.0,277,128
28289,9430,156,11,5.51,0.0,1130,123
28290,9430,154,6,9.41,0.0,1491,197
28291,9431,45,14,5.44,0.0,1524,35
28292,9431,258,11,9.48,0.0,1441,19
28293,9431,293,11,50.32,0.0,1300,145
28294,9432,170,7,14.52,0.0,1342,144
28295,9432,15,12,2.87,0.0,1674,58
28296,9432,167,20,13.87,0.0,282,42
28297,9433,292,14,29.73,0.0,1025,85
28298,9433,23,5,9.34,0.0,478,94
28299,9433,125,18,2.23,0.0,1030,138
28300,9434,174,5,12.09,0.0,301,13
28301,9434,16,19,1.39,0.0,511,55
28302,9434,250,5,20.07,0.0,1398,74
28303,9435,154,15,9.41,0.0,1996,67
28304,9435,118,18,1.65,0.0,1779,155
28305,9435,160,4,9.72,46.05,298,130
28306,9436,235,19,30.46,0.0,1594,91
28307,9436,2,13,4.85,0.0,39,24
28308,9436,216,11,10.36,0.0,1160,183
28309,9437,105,19,3.58,0.0,1758,31
28310,9437,40,7,11.58,32.24,657,151
28311,9437,129,12,2.94,0.0,1953,199
28312,9438,196,7,2.72,0.0,1109,111
28313,9438,96,17,2.45,0.0,11,100
28314,9438,244,20,13.57,0.0,1816,112
28315,9439,158,19,10.72,0.0,743,56
28316,9439,53,18,2.76,0.0,1229,72
28317,9439,187,18,2.11,52.66,73,42
28318,9440,217,9,3.58,0.0,543,28
28319,9440,35,12,6.85,0.0,1964,178
28320,9440,119,1,1.26,0.0,901,97
28321,9441,205,2,2.99,0.0,1337,192
28322,9441,5,11,2.54,0.0,161,152
28323,9441,49,14,1.34,0.0,1222,98
28324,9442,288,13,68.85,0.0,517,75
28325,9442,279,5,12.24,0.0,1723,44
28326,9442,118,20,1.65,0.0,310,160
28327,9443,202,10,1.95,0.0,230,29
28328,9443,261,4,8.93,0.0,163,19
28329,9443,88,17,4.21,0.0,1732,56
28330,9444,243,8,5.77,0.0,1708,114
28331,9444,285,1,50.46,0.0,1469,160
28332,9444,3,4,2.63,0.0,77,28
28333,9445,171,15,13.93,0.0,1245,193
28334,9445,191,11,2.94,0.0,1780,177
28335,9445,161,13,4.79,0.0,208,32
28336,9446,212,4,8.31,0.0,1606,28
28337,9446,145,12,2.84,0.0,522,69
28338,9446,220,10,9.09,0.0,532,49
28339,9447,229,16,23.1,19.21,1348,158
28340,9447,149,1,4.31,0.0,112,183
28341,9447,40,16,11.58,0.0,1574,175
28342,9448,29,1,11.25,0.0,864,177
28343,9448,232,13,27.27,11.17,1223,189
28344,9448,14,4,0.95,0.0,1713,55
28345,9449,268,5,7.09,0.0,1219,26
28346,9449,149,8,4.31,0.0,1862,114
28347,9449,116,4,2.87,0.0,1970,12
28348,9450,76,17,2.85,0.0,129,30
28349,9450,279,2,12.24,0.0,878,10
28350,9450,204,14,3.75,0.0,439,56
28351,9451,153,10,9.98,0.0,1274,125
28352,9451,196,13,2.72,0.0,1276,162
28353,9451,157,3,21.61,0.0,1610,31
28354,9452,188,11,1.37,0.0,592,25
28355,9452,74,12,1.61,0.0,1555,100
28356,9452,174,13,12.09,0.0,603,186
28357,9453,266,20,11.9,0.0,1913,38
28358,9453,65,2,2.52,0.0,580,94
28359,9453,259,19,5.29,0.0,185,146
28360,9454,110,15,2.93,0.0,1757,126
28361,9454,104,9,1.66,55.3,1149,94
28362,9454,189,14,3.68,0.0,1056,88
28363,9455,207,16,3.56,0.0,1575,79
28364,9455,66,17,4.71,0.0,309,22
28365,9455,156,5,5.51,0.0,967,18
28366,9456,119,19,1.26,0.0,907,141
28367,9456,105,8,3.58,0.0,658,121
28368,9456,23,6,9.34,0.0,259,98
28369,9457,200,1,5.24,0.0,590,98
28370,9457,105,6,3.58,0.0,384,190
28371,9457,125,13,2.23,0.0,777,187
28372,9458,129,12,2.94,0.0,1882,145
28373,9458,149,20,4.31,0.0,1298,108
28374,9458,37,16,11.33,0.0,571,190
28375,9459,208,10,3.62,0.0,1647,142
28376,9459,127,17,4.94,0.0,1184,80
28377,9459,278,10,62.03,0.0,1049,120
28378,9460,70,4,4.7,0.0,1779,21
28379,9460,180,13,9.11,0.0,1461,195
28380,9460,52,2,1.92,0.0,954,15
28381,9461,79,8,3.86,0.0,1258,140
28382,9461,264,12,6.49,0.0,878,187
28383,9461,68,9,1.85,0.0,188,191
28384,9462,284,7,18.73,0.0,159,132
28385,9462,121,9,2.31,32.11,1524,160
28386,9462,105,6,3.58,0.0,478,77
28387,9463,223,5,6.74,0.0,68,124
28388,9463,144,13,3.72,0.0,310,43
28389,9463,179,1,8.62,53.81,1452,40
28390,9464,181,20,17.97,0.0,71,175
28391,9464,17,3,3.76,0.0,1315,148
28392,9464,21,12,11.1,0.0,1135,180
28393,9465,208,10,3.62,0.0,1905,17
28394,9465,170,15,14.52,0.0,531,14
28395,9465,134,10,7.57,0.0,105,112
28396,9466,47,1,0.54,0.0,423,149
28397,9466,224,15,4.1,0.0,788,169
28398,9466,18,5,8.87,0.0,1847,191
28399,9467,265,13,6.98,0.0,429,61
28400,9467,38,17,8.87,0.0,1491,98
28401,9467,181,2,17.97,0.0,836,12
28402,9468,167,12,13.87,57.96,707,43
28403,9468,107,16,1.81,0.0,850,198
28404,9468,53,17,2.76,0.0,774,136
28405,9469,259,2,5.29,0.0,1743,161
28406,9469,72,11,1.84,0.0,1508,61
28407,9469,239,2,23.14,0.0,752,38
28408,9470,63,7,4.27,0.0,1119,12
28409,9470,89,18,2.94,45.64,9,76
28410,9470,162,12,13.77,0.0,1506,76
28411,9471,77,12,2.8,0.0,863,106
28412,9471,264,15,6.49,0.0,254,130
28413,9471,249,16,12.48,0.0,369,149
28414,9472,164,11,13.64,0.0,1071,164
28415,9472,159,17,18.91,0.0,784,134
28416,9472,63,4,4.27,0.0,770,66
28417,9473,153,16,9.98,0.0,1494,24
28418,9473,40,5,11.58,0.0,1737,95
28419,9473,211,19,4.18,0.0,791,112
28420,9474,182,17,2.93,0.0,814,7
28421,9474,207,3,3.56,0.0,1248,167
28422,9474,171,19,13.93,0.0,1334,189
28423,9475,44,10,10.71,0.0,320,138
28424,9475,42,6,7.25,0.0,1602,189
28425,9475,240,3,9.82,0.0,101,17
28426,9476,237,16,25.12,0.0,1703,25
28427,9476,247,10,18.07,0.0,85,194
28428,9476,280,17,61.73,0.0,1912,138
28429,9477,58,8,2.18,0.0,501,56
28430,9477,90,17,6.37,0.0,1425,72
28431,9477,267,7,4.25,0.0,1883,158
28432,9478,169,11,12.9,0.0,1413,137
28433,9478,220,9,9.09,0.0,406,84
28434,9478,238,1,20.13,0.0,96,15
28435,9479,196,3,2.72,0.0,112,192
28436,9479,277,17,52.88,0.0,955,87
28437,9479,57,2,0.76,0.0,1950,104
28438,9480,226,14,5.11,15.34,1700,163
28439,9480,171,15,13.93,0.0,283,37
28440,9480,117,8,1.58,0.0,789,137
28441,9481,266,14,11.9,0.0,635,143
28442,9481,129,3,2.94,0.0,1293,38
28443,9481,154,12,9.41,0.73,1563,59
28444,9482,148,3,1.88,0.0,522,69
28445,9482,197,2,2.36,0.0,1350,137
28446,9482,249,2,12.48,0.0,210,11
28447,9483,176,7,10.95,13.28,483,117
28448,9483,193,2,0.56,0.0,1980,57
28449,9483,129,10,2.94,0.0,539,54
28450,9484,18,2,8.87,0.0,418,174
28451,9484,3,2,2.63,0.0,1335,21
28452,9484,63,18,4.27,0.0,1138,7
28453,9485,39,20,23.83,0.0,228,160
28454,9485,121,19,2.31,0.0,197,186
28455,9485,174,2,12.09,0.0,684,127
28456,9486,169,17,12.9,0.0,195,198
28457,9486,138,7,1.11,0.0,948,62
28458,9486,271,18,5.05,0.0,513,158
28459,9487,185,14,1.28,56.14,1656,85
28460,9487,216,6,10.36,0.0,1614,70
28461,9487,205,2,2.99,0.0,1885,155
28462,9488,214,10,11.36,20.54,954,70
28463,9488,158,16,10.72,0.0,681,74
28464,9488,2,6,4.85,0.0,601,175
28465,9489,292,16,29.73,52.98,278,10
28466,9489,141,15,2.14,0.0,1401,57
28467,9489,23,10,9.34,0.0,274,174
28468,9490,48,18,3.32,0.0,1310,157
28469,9490,10,5,3.73,0.0,1162,20
28470,9490,288,2,68.85,0.0,97,90
28471,9491,17,3,3.76,0.0,54,79
28472,9491,16,6,1.39,0.0,370,178
28473,9491,236,9,57.9,0.0,247,126
28474,9492,19,12,13.41,0.0,56,119
28475,9492,101,17,2.52,0.0,265,148
28476,9492,70,3,4.7,0.0,677,64
28477,9493,222,13,6.74,0.0,715,24
28478,9493,189,13,3.68,0.0,901,191
28479,9493,223,16,6.74,0.0,260,165
28480,9494,66,3,4.71,0.0,1746,56
28481,9494,195,12,3.63,0.0,1828,127
28482,9494,248,17,13.99,0.0,1708,123
28483,9495,266,1,11.9,0.0,249,61
28484,9495,283,2,30.2,0.0,1577,150
28485,9495,109,5,3.0,0.0,586,126
28486,9496,122,17,4.5,0.0,1294,188
28487,9496,104,10,1.66,0.0,91,108
28488,9496,24,6,7.3,0.0,628,94
28489,9497,69,2,3.78,0.0,149,63
28490,9497,230,19,36.67,0.0,1240,180
28491,9497,143,6,1.49,36.47,1045,157
28492,9498,279,12,12.24,69.69,1637,60
28493,9498,266,20,11.9,0.0,543,98
28494,9498,189,2,3.68,0.0,1648,180
28495,9499,63,7,4.27,0.0,1444,50
28496,9499,267,4,4.25,0.0,568,171
28497,9499,27,3,6.98,0.0,910,75
28498,9500,39,13,23.83,0.0,1448,61
28499,9500,133,14,4.19,0.0,803,132
28500,9500,111,3,1.04,42.12,1933,53
28501,9501,4,13,2.77,0.0,722,50
28502,9501,199,1,2.34,0.0,704,131
28503,9501,83,12,3.53,0.0,818,169
28504,9502,244,19,13.57,63.88,162,43
28505,9502,270,5,12.28,0.0,1269,154
28506,9502,170,4,14.52,0.0,1651,104
28507,9503,68,8,1.85,0.0,651,118
28508,9503,71,16,4.53,0.0,1530,185
28509,9503,42,5,7.25,0.0,275,133
28510,9504,227,10,20.37,37.54,1252,24
28511,9504,136,15,2.89,0.0,1176,94
28512,9504,108,2,2.17,0.0,1813,173
28513,9505,42,3,7.25,0.0,532,32
28514,9505,144,4,3.72,0.0,1861,115
28515,9505,216,18,10.36,0.0,1188,174
28516,9506,160,14,9.72,0.0,800,172
28517,9506,217,1,3.58,0.0,535,169
28518,9506,232,20,27.27,0.0,652,18
28519,9507,226,5,5.11,0.0,1442,150
28520,9507,235,8,30.46,24.49,1781,24
28521,9507,173,13,8.14,0.0,1410,100
28522,9508,67,19,1.69,0.0,1370,195
28523,9508,59,3,1.33,0.0,1011,3
28524,9508,157,13,21.61,0.0,698,77
28525,9509,233,13,33.53,0.0,1924,128
28526,9509,283,3,30.2,0.0,1230,26
28527,9509,175,9,14.15,0.0,1757,6
28528,9510,263,12,7.5,0.0,357,78
28529,9510,31,5,8.55,0.0,1269,52
28530,9510,138,7,1.11,0.0,43,107
28531,9511,144,9,3.72,0.0,959,193
28532,9511,281,3,18.77,0.0,1789,78
28533,9511,292,8,29.73,68.23,1589,75
28534,9512,2,19,4.85,0.0,1447,157
28535,9512,123,18,2.59,0.0,251,72
28536,9512,267,14,4.25,0.0,755,43
28537,9513,260,20,7.73,0.0,640,112
28538,9513,72,6,1.84,0.0,565,158
28539,9513,170,2,14.52,0.0,887,103
28540,9514,271,19,5.05,0.0,304,53
28541,9514,265,11,6.98,0.0,1637,152
28542,9514,279,9,12.24,0.0,1832,192
28543,9515,37,20,11.33,0.0,1943,29
28544,9515,170,20,14.52,0.0,633,22
28545,9515,118,11,1.65,0.0,1737,122
28546,9516,78,6,3.25,0.0,1478,84
28547,9516,210,10,1.51,0.0,1051,163
28548,9516,177,1,12.87,0.0,1245,63
28549,9517,41,7,13.33,0.0,1364,133
28550,9517,189,15,3.68,0.0,638,25
28551,9517,268,17,7.09,0.0,1933,150
28552,9518,119,2,1.26,0.0,571,61
28553,9518,4,5,2.77,1.74,722,151
28554,9518,128,17,3.59,0.0,1884,123
28555,9519,106,20,1.02,0.0,1533,107
28556,9519,161,6,4.79,0.0,659,169
28557,9519,56,18,1.83,0.0,22,22
28558,9520,40,14,11.58,0.0,1030,99
28559,9520,226,17,5.11,0.0,956,177
28560,9520,237,2,25.12,0.0,412,8
28561,9521,30,16,8.31,0.0,982,119
28562,9521,99,10,1.77,0.0,798,139
28563,9521,164,16,13.64,33.05,1997,54
28564,9522,210,7,1.51,2.05,1207,177
28565,9522,254,4,3.14,0.0,630,101
28566,9522,197,20,2.36,0.0,577,3
28567,9523,212,18,8.31,0.0,105,29
28568,9523,106,14,1.02,0.0,963,151
28569,9523,222,7,6.74,0.0,1522,136
28570,9524,46,16,21.23,53.85,1705,157
28571,9524,121,6,2.31,0.0,1614,142
28572,9524,259,18,5.29,0.0,1386,118
28573,9525,60,11,1.63,0.0,1142,78
28574,9525,24,16,7.3,0.0,1700,148
28575,9525,95,2,3.89,0.0,1938,45
28576,9526,58,8,2.18,0.0,1072,116
28577,9526,127,4,4.94,0.0,1075,138
28578,9526,7,3,2.16,0.0,1890,49
28579,9527,147,4,4.75,0.0,255,170
28580,9527,225,15,12.88,0.0,582,172
28581,9527,250,16,20.07,50.63,1442,156
28582,9528,117,3,1.58,0.0,839,106
28583,9528,107,5,1.81,0.0,1393,44
28584,9528,127,3,4.94,0.0,962,52
28585,9529,277,12,52.88,0.0,562,128
28586,9529,225,11,12.88,0.0,666,44
28587,9529,94,3,1.09,0.0,14,8
28588,9530,112,8,1.48,0.0,620,168
28589,9530,34,1,12.19,0.0,1397,69
28590,9530,213,13,8.77,0.0,1487,74
28591,9531,105,7,3.58,0.0,1599,143
28592,9531,44,15,10.71,0.0,1479,196
28593,9531,221,7,8.81,0.0,1271,78
28594,9532,63,15,4.27,0.0,785,160
28595,9532,112,6,1.48,0.0,1465,6
28596,9532,294,1,28.93,0.0,1319,55
28597,9533,164,10,13.64,0.0,281,88
28598,9533,88,2,4.21,0.0,1962,62
28599,9533,64,1,3.24,0.0,995,65
28600,9534,46,10,21.23,0.0,1130,103
28601,9534,214,6,11.36,0.0,271,86
28602,9534,22,19,6.95,0.0,1367,112
28603,9535,256,1,11.22,0.0,301,6
28604,9535,156,13,5.51,0.0,888,134
28605,9535,10,1,3.73,0.0,1894,37
28606,9536,238,2,20.13,0.0,1240,78
28607,9536,243,17,5.77,0.0,360,10
28608,9536,121,9,2.31,69.76,1050,59
28609,9537,241,5,26.33,31.42,478,12
28610,9537,54,16,1.96,0.0,1145,107
28611,9537,53,14,2.76,0.0,1985,30
28612,9538,10,17,3.73,0.0,181,28
28613,9538,54,1,1.96,0.0,627,147
28614,9538,257,18,15.71,0.0,1032,12
28615,9539,240,12,9.82,0.0,1080,108
28616,9539,12,16,4.08,4.81,28,32
28617,9539,223,6,6.74,0.0,1704,18
28618,9540,20,4,8.06,0.0,1815,69
28619,9540,212,20,8.31,0.0,1789,21
28620,9540,121,17,2.31,0.0,644,131
28621,9541,45,20,5.44,0.0,806,40
28622,9541,214,13,11.36,34.38,861,73
28623,9541,46,14,21.23,0.0,530,178
28624,9542,115,10,2.07,0.0,1107,50
28625,9542,93,1,4.57,0.0,1268,192
28626,9542,41,15,13.33,0.0,1734,85
28627,9543,20,9,8.06,0.0,1279,99
28628,9543,253,17,10.3,0.0,993,177
28629,9543,230,19,36.67,0.0,854,171
28630,9544,125,20,2.23,0.0,615,31
28631,9544,95,7,3.89,0.0,1275,145
28632,9544,146,20,1.75,0.0,969,188
28633,9545,293,11,50.32,0.0,58,167
28634,9545,34,17,12.19,0.0,1041,58
28635,9545,51,17,1.44,0.0,1978,2
28636,9546,238,14,20.13,19.56,898,119
28637,9546,180,7,9.11,0.0,1595,30
28638,9546,156,16,5.51,0.0,934,172
28639,9547,137,16,2.0,0.0,906,163
28640,9547,69,19,3.78,0.0,1185,138
28641,9547,57,11,0.76,0.0,599,125
28642,9548,124,17,3.62,23.73,1874,41
28643,9548,164,16,13.64,0.0,1798,88
28644,9548,230,14,36.67,0.0,940,186
28645,9549,198,10,3.13,0.0,1376,91
28646,9549,200,5,5.24,0.0,1821,32
28647,9549,55,10,3.0,10.57,1376,114
28648,9550,257,19,15.71,0.0,675,80
28649,9550,56,18,1.83,0.0,1842,166
28650,9550,139,17,4.09,0.0,557,40
28651,9551,27,17,6.98,0.0,336,173
28652,9551,266,19,11.9,0.0,1670,96
28653,9551,138,16,1.11,0.0,521,77
28654,9552,224,11,4.1,0.0,1885,125
28655,9552,199,13,2.34,0.0,1885,136
28656,9552,68,16,1.85,0.0,917,9
28657,9553,277,19,52.88,58.91,1520,115
28658,9553,126,11,1.5,0.0,141,86
28659,9553,212,10,8.31,0.0,579,54
28660,9554,163,17,7.75,0.0,1566,167
28661,9554,129,8,2.94,0.0,1016,110
28662,9554,234,17,15.43,0.0,61,93
28663,9555,174,20,12.09,0.0,55,52
28664,9555,104,5,1.66,0.0,722,144
28665,9555,220,11,9.09,0.0,947,47
28666,9556,108,18,2.17,0.0,912,123
28667,9556,59,18,1.33,0.0,1021,148
28668,9556,31,19,8.55,0.0,1474,14
28669,9557,109,1,3.0,0.0,633,196
28670,9557,151,2,2.69,0.0,28,174
28671,9557,80,13,3.02,62.93,1016,195
28672,9558,229,19,23.1,0.0,449,44
28673,9558,90,2,6.37,0.0,1438,107
28674,9558,219,18,6.11,0.0,1125,115
28675,9559,152,2,10.64,12.26,749,26
28676,9559,101,6,2.52,0.0,323,44
28677,9559,185,14,1.28,0.0,1059,113
28678,9560,128,15,3.59,0.0,245,159
28679,9560,9,6,4.08,0.0,1635,98
28680,9560,230,12,36.67,0.0,7,51
28681,9561,292,5,29.73,0.0,1318,28
28682,9561,134,17,7.57,0.0,1853,13
28683,9561,73,17,6.03,0.0,1491,85
28684,9562,80,13,3.02,0.0,1651,30
28685,9562,150,3,2.45,0.0,12,15
28686,9562,140,1,2.94,0.0,1449,193
28687,9563,123,10,2.59,0.0,1537,93
28688,9563,245,2,14.08,0.0,476,176
28689,9563,205,5,2.99,0.0,1169,120
28690,9564,114,7,1.4,0.0,318,62
28691,9564,67,6,1.69,0.0,224,195
28692,9564,185,4,1.28,0.0,1787,17
28693,9565,291,11,55.72,0.0,1531,168
28694,9565,4,7,2.77,0.0,764,153
28695,9565,211,3,4.18,0.0,256,65
28696,9566,71,9,4.53,0.0,1222,169
28697,9566,152,1,10.64,0.0,731,16
28698,9566,5,4,2.54,0.0,1804,186
28699,9567,198,14,3.13,0.0,1024,193
28700,9567,21,8,11.1,0.0,248,49
28701,9567,89,16,2.94,69.18,1535,96
28702,9568,257,1,15.71,31.11,1635,36
28703,9568,60,14,1.63,0.0,24,67
28704,9568,238,15,20.13,0.0,1649,189
28705,9569,285,9,50.46,0.0,1130,185
28706,9569,43,5,5.83,0.0,1485,190
28707,9569,264,20,6.49,0.0,1685,164
28708,9570,157,18,21.61,0.0,1101,113
28709,9570,150,12,2.45,0.0,228,56
28710,9570,152,1,10.64,0.0,1616,122
28711,9571,170,18,14.52,0.0,152,33
28712,9571,115,8,2.07,0.0,1368,93
28713,9571,23,11,9.34,0.0,747,189
28714,9572,37,20,11.33,0.0,272,45
28715,9572,151,17,2.69,48.21,1732,56
28716,9572,74,6,1.61,0.0,1480,28
28717,9573,1,2,3.38,0.0,377,161
28718,9573,253,5,10.3,0.0,1710,9
28719,9573,77,7,2.8,0.0,174,78
28720,9574,49,14,1.34,0.0,1344,118
28721,9574,7,14,2.16,0.0,672,35
28722,9574,240,18,9.82,0.0,1089,200
28723,9575,163,10,7.75,0.0,1885,177
28724,9575,258,16,9.48,0.0,1610,81
28725,9575,265,14,6.98,0.0,67,150
28726,9576,215,19,12.72,0.0,1392,60
28727,9576,116,1,2.87,0.0,430,200
28728,9576,161,8,4.79,0.0,38,64
28729,9577,9,9,4.08,0.0,1614,49
28730,9577,241,16,26.33,0.0,499,17
28731,9577,161,7,4.79,0.0,178,155
28732,9578,19,1,13.41,0.0,736,170
28733,9578,53,1,2.76,0.0,1948,191
28734,9578,55,6,3.0,0.0,842,47
28735,9579,68,10,1.85,0.0,1070,108
28736,9579,18,3,8.87,0.0,252,168
28737,9579,241,4,26.33,0.0,1423,30
28738,9580,268,20,7.09,0.0,992,114
28739,9580,21,14,11.1,0.0,42,130
28740,9580,183,12,1.55,0.0,944,154
28741,9581,94,7,1.09,0.0,386,65
28742,9581,198,2,3.13,0.0,254,143
28743,9581,78,2,3.25,0.0,1373,117
28744,9582,68,19,1.85,0.0,431,180
28745,9582,12,16,4.08,0.0,1104,62
28746,9582,100,8,2.61,0.0,1596,49
28747,9583,199,1,2.34,0.0,129,157
28748,9583,265,5,6.98,0.0,1269,95
28749,9583,170,20,14.52,0.0,878,187
28750,9584,155,14,13.11,0.0,206,173
28751,9584,27,9,6.98,0.0,1708,43
28752,9584,61,14,0.88,0.0,213,86
28753,9585,40,15,11.58,0.0,1306,185
28754,9585,28,13,17.86,0.0,26,177
28755,9585,256,4,11.22,0.0,343,195
28756,9586,137,9,2.0,0.0,1014,94
28757,9586,105,1,3.58,0.0,889,174
28758,9586,195,16,3.63,0.0,627,109
28759,9587,64,3,3.24,0.0,377,45
28760,9587,238,20,20.13,0.0,1515,88
28761,9587,45,1,5.44,0.0,830,62
28762,9588,52,19,1.92,0.0,1894,189
28763,9588,171,5,13.93,0.0,15,144
28764,9588,146,15,1.75,66.61,1328,157
28765,9589,202,10,1.95,0.0,1156,14
28766,9589,264,10,6.49,0.0,1008,157
28767,9589,36,4,6.42,0.0,1097,125
28768,9590,74,2,1.61,0.0,1263,111
28769,9590,236,18,57.9,0.0,1169,130
28770,9590,231,8,20.25,0.0,1515,2
28771,9591,165,18,18.56,0.0,322,120
28772,9591,132,12,1.69,0.0,368,118
28773,9591,85,7,2.21,0.0,1686,90
28774,9592,282,9,15.12,0.0,88,1
28775,9592,25,1,6.33,0.0,350,4
28776,9592,161,12,4.79,0.0,441,7
28777,9593,76,14,2.85,0.0,480,113
28778,9593,77,17,2.8,0.0,545,188
28779,9593,74,19,1.61,0.0,1238,115
28780,9594,251,1,8.22,49.59,1122,159
28781,9594,264,2,6.49,0.0,1160,30
28782,9594,48,11,3.32,0.0,1806,82
28783,9595,42,10,7.25,0.0,220,78
28784,9595,246,11,9.11,0.0,849,81
28785,9595,81,15,5.37,0.0,1318,70
28786,9596,1,3,3.38,33.82,349,117
28787,9596,23,12,9.34,0.0,68,50
28788,9596,235,5,30.46,0.0,1331,18
28789,9597,83,10,3.53,53.68,784,152
28790,9597,116,15,2.87,0.0,1046,127
28791,9597,162,14,13.77,0.0,1109,145
28792,9598,262,5,4.96,38.45,211,6
28793,9598,109,13,3.0,21.81,42,139
28794,9598,255,17,9.88,0.0,830,131
28795,9599,44,20,10.71,0.0,225,179
28796,9599,62,14,4.07,0.0,190,92
28797,9599,16,1,1.39,0.0,1417,50
28798,9600,209,8,3.53,0.0,779,78
28799,9600,237,2,25.12,0.0,210,142
28800,9600,108,7,2.17,0.0,87,93
28801,9601,27,5,6.98,1.41,517,190
28802,9601,113,10,2.33,0.0,1482,66
28803,9601,225,14,12.88,0.0,881,187
28804,9602,206,8,2.93,0.0,1255,176
28805,9602,294,5,28.93,0.0,1810,32
28806,9602,163,1,7.75,0.0,605,92
28807,9603,280,6,61.73,5.73,1291,35
28808,9603,180,8,9.11,0.0,1207,26
28809,9603,103,2,3.03,0.0,1736,169
28810,9604,93,15,4.57,0.0,1688,176
28811,9604,216,8,10.36,0.0,1750,156
28812,9604,68,16,1.85,0.0,582,96
28813,9605,217,2,3.58,32.21,1495,130
28814,9605,123,19,2.59,0.0,1063,87
28815,9605,19,2,13.41,0.0,3,153
28816,9606,262,10,4.96,0.0,1956,111
28817,9606,175,13,14.15,0.0,890,101
28818,9606,133,2,4.19,0.0,693,10
28819,9607,232,16,27.27,0.0,345,192
28820,9607,125,19,2.23,0.0,1008,25
28821,9607,138,10,1.11,0.0,897,91
28822,9608,82,12,4.74,0.0,1319,70
28823,9608,117,13,1.58,0.0,873,68
28824,9608,221,11,8.81,0.0,1929,22
28825,9609,52,17,1.92,0.0,643,45
28826,9609,61,9,0.88,0.0,1239,92
28827,9609,11,9,1.15,0.0,1359,85
28828,9610,47,6,0.54,0.0,101,19
28829,9610,168,2,17.77,0.0,969,27
28830,9610,28,11,17.86,0.0,1269,147
28831,9611,204,20,3.75,0.0,1509,79
28832,9611,35,11,6.85,0.0,249,99
28833,9611,157,18,21.61,0.0,1200,12
28834,9612,272,2,45.53,0.0,1895,198
28835,9612,222,12,6.74,0.0,1054,1
28836,9612,35,12,6.85,0.0,915,3
28837,9613,91,4,3.44,0.0,525,32
28838,9613,207,3,3.56,0.0,1061,10
28839,9613,30,6,8.31,36.87,42,24
28840,9614,43,6,5.83,0.0,1816,45
28841,9614,26,18,4.84,0.0,1636,13
28842,9614,90,7,6.37,0.0,1274,83
28843,9615,290,3,32.33,0.0,1021,47
28844,9615,173,11,8.14,0.0,1657,73
28845,9615,113,11,2.33,63.7,1298,177
28846,9616,264,4,6.49,0.0,1805,100
28847,9616,128,6,3.59,0.0,964,39
28848,9616,70,5,4.7,40.5,249,147
28849,9617,50,4,1.13,0.0,395,143
28850,9617,133,19,4.19,0.0,1645,28
28851,9617,294,8,28.93,0.0,1975,147
28852,9618,210,4,1.51,0.0,1485,118
28853,9618,92,3,3.54,0.0,1976,99
28854,9618,140,18,2.94,0.0,470,133
28855,9619,181,6,17.97,0.0,265,90
28856,9619,246,20,9.11,0.0,1412,110
28857,9619,120,15,2.01,0.0,496,7
28858,9620,130,11,4.19,29.12,859,76
28859,9620,204,14,3.75,0.0,626,92
28860,9620,237,1,25.12,0.0,1942,118
28861,9621,10,8,3.73,0.0,735,95
28862,9621,21,1,11.1,0.0,805,2
28863,9621,74,6,1.61,0.0,493,72
28864,9622,100,2,2.61,0.0,292,200
28865,9622,171,18,13.93,0.0,252,16
28866,9622,21,2,11.1,0.0,1426,49
28867,9623,197,9,2.36,0.0,645,55
28868,9623,155,20,13.11,0.0,873,131
28869,9623,230,11,36.67,0.0,414,10
28870,9624,44,14,10.71,0.0,1841,87
28871,9624,16,9,1.39,0.0,1455,111
28872,9624,237,16,25.12,0.0,549,181
28873,9625,102,2,4.15,0.0,1171,149
28874,9625,138,1,1.11,13.22,360,88
28875,9625,119,6,1.26,0.0,533,109
28876,9626,188,17,1.37,0.0,1107,55
28877,9626,213,1,8.77,0.0,315,39
28878,9626,174,18,12.09,0.0,1608,4
28879,9627,87,3,2.92,0.0,1497,132
28880,9627,7,1,2.16,0.0,944,45
28881,9627,114,13,1.4,0.0,62,131
28882,9628,295,12,27.58,0.0,1624,7
28883,9628,238,15,20.13,0.0,1441,1
