id_orden,id_cliente,id_empleado,fecha_orden,hora_orden,metodo_pago,es_online,lugar_compra_fisica
7827,1901,65,2025-01-08,13:08,Transferencia,False,Barrio
7828,266,188,2025-01-25,07:55,Tarjeta,True,Barrio
7829,1918,62,2025-03-24,14:22,Tarjeta,False,Barrio
7830,636,92,2025-04-06,08:50,PayPal,True,Barrio
7831,1548,24,2025-05-20,15:46,Tarjeta,False,Barrio
7832,1233,40,2025-12-07,10:23,Tarjeta,True,Barrio
7833,740,138,2025-04-02,11:56,Tarjeta,False,Barrio
7834,794,188,2025-03-25,14:26,Tarjeta,False,Barrio
7835,1483,115,2025-07-05,16:24,Tarjeta,False,Barrio
7836,223,68,2025-06-17,11:37,Tarjeta,False,Barrio
7837,39,184,2025-10-12,15:15,Tarjeta,False,Barrio
7838,164,101,2025-10-26,08:02,Efectivo,False,Barrio
7839,806,21,2025-07-28,18:58,Efectivo,False,Barrio
7840,794,21,2025-05-23,19:00,Tarjeta,True,Barrio
7841,299,10,2025-03-08,10:39,Tarjeta,False,Barrio
7842,1734,85,2025-05-26,11:07,Tarjeta,False,Barrio
7843,1944,25,2025-06-29,10:43,Efectivo,False,Barrio
7844,431,61,2025-08-31,19:51,PayPal,True,Barrio
7845,1428,27,2025-12-22,14:40,Bizum,False,Barrio
7846,1557,58,2025-03-02,17:04,Efectivo,False,Barrio
7847,919,95,2025-03-26,21:30,Efectivo,True,Fuera
7848,227,174,2025-01-03,14:10,Efectivo,False,Barrio
7849,1480,160,2025-02-08,03:43,Efectivo,True,Barrio
7850,1719,75,2025-08-14,08:39,Bizum,False,Barrio
7851,811,93,2025-02-28,20:45,Efectivo,False,Barrio
7852,1425,161,2025-02-17,09:25,Tarjeta,False,Barrio
7853,378,96,2025-11-08,08:03,Efectivo,False,Barrio
7854,804,89,2025-12-15,10:46,Tarjeta,False,Barrio
7855,85,62,2025-03-29,08:50,Tarjeta,False,Barrio
7856,434,89,2025-02-28,10:21,Efectivo,False,Barrio
7857,54,163,2025-12-11,20:34,Tarjeta,False,Barrio
7858,1021,146,2025-04-14,11:15,Efectivo,False,Barrio
7859,26,50,2025-02-06,17:35,Efectivo,False,Barrio
7860,1058,182,2025-09-27,17:39,PayPal,False,Barrio
7861,928,179,2025-05-21,16:27,Tarjeta,False,Barrio
7862,1314,139,2025-03-09,17:54,PayPal,False,Fuera
7863,726,7,2025-05-27,09:28,Bizum,False,Barrio
7864,1987,93,2025-03-19,15:34,Tarjeta,False,Barrio
7865,1941,137,2025-10-15,04:41,Tarjeta,True,Barrio
7866,251,117,2025-04-08,15:24,Tarjeta,False,Barrio
7867,1855,60,2025-06-15,08:32,PayPal,False,Barrio
7868,1471,85,2025-02-11,10:28,Tarjeta,False,Barrio
7869,430,77,2025-06-20,14:53,Tarjeta,True,Barrio
7870,1199,133,2025-07-05,20:32,PayPal,False,Barrio
7871,687,47,2025-03-29,13:07,Tarjeta,False,Barrio
7872,907,52,2025-01-18,11:00,Tarjeta,False,Barrio
7873,1425,97,2025-09-20,13:20,Efectivo,False,Barrio
7874,106,56,2025-02-12,18:43,Efectivo,False,Barrio
7875,765,185,2025-09-13,09:46,Efectivo,False,Barrio
7876,315,37,2025-08-15,14:30,Tarjeta,False,Barrio
7877,1659,145,2025-03-14,10:03,Efectivo,True,Barrio
7878,1279,32,2025-04-13,12:17,Efectivo,False,Barrio
7879,678,42,2025-12-26,17:47,Tarjeta,True,Barrio
7880,842,99,2025-04-24,11:15,Tarjeta,False,Barrio
7881,221,71,2025-01-24,09:10,Tarjeta,False,Fuera
7882,1372,2,2025-12-05,21:37,Tarjeta,False,Barrio
7883,563,162,2025-02-27,11:07,Efectivo,False,Barrio
7884,1240,198,2025-02-01,10:48,Efectivo,False,Barrio
7885,381,66,2025-09-24,12:57,Tarjeta,False,Barrio
7886,798,114,2025-03-10,19:32,Tarjeta,True,Barrio
7887,930,111,2025-12-04,18:07,PayPal,False,Barrio
7888,1568,24,2025-02-01,17:58,Tarjeta,False,Barrio
7889,415,13,2025-12-29,13:37,Tarjeta,False,Barrio
7890,1200,95,2025-06-26,18:49,Efectivo,False,Barrio
7891,1122,58,2025-10-24,13:44,Efectivo,False,Barrio
7892,1418,98,2025-04-10,11:50,Tarjeta,False,Barrio
7893,678,87,2025-02-04,07:56,Transferencia,True,Barrio
7894,1656,112,2025-05-23,20:26,Tarjeta,False,Barrio
7895,770,188,2025-05-06,10:11,Tarjeta,False,Barrio
7896,149,78,2025-10-05,14:52,Transferencia,False,Fuera
7897,224,123,2025-11-01,18:27,Tarjeta,False,Barrio
7898,1638,195,2025-01-10,06:53,Tarjeta,True,Barrio
7899,985,132,2025-02-10,13:09,Tarjeta,False,Barrio
7900,456,139,2025-07-29,12:49,Efectivo,False,Barrio
7901,1574,50,2025-07-31,23:49,Bizum,True,Barrio
7902,1879,152,2025-04-25,12:37,Tarjeta,False,Barrio
7903,609,4,2025-12-18,08:34,Tarjeta,False,Barrio
7904,431,184,2025-01-10,22:54,PayPal,True,Barrio
7905,977,74,2025-11-07,09:57,Tarjeta,False,Barrio
7906,207,187,2025-09-12,04:55,Efectivo,True,Barrio
7907,571,105,2025-01-27,21:04,Transferencia,False,Barrio
7908,1764,196,2025-06-24,03:00,Efectivo,True,Barrio
7909,1983,140,2025-02-15,08:47,Tarjeta,False,Barrio
7910,691,62,2025-05-10,15:46,PayPal,False,Barrio
7911,1879,143,2025-10-05,11:37,Efectivo,False,Barrio
7912,439,9,2025-12-31,09:23,Tarjeta,False,Barrio
7913,1097,131,2025-12-03,19:34,Transferencia,False,Barrio
7914,207,50,2025-01-19,17:02,Tarjeta,True,Barrio
7915,1885,13,2025-06-26,20:10,Tarjeta,True,Barrio
7916,688,67,2025-03-15,16:54,Tarjeta,False,Barrio
7917,653,168,2025-06-07,16:37,PayPal,False,Barrio
7918,1985,113,2025-01-19,10:14,Efectivo,False,Barrio
7919,164,154,2025-10-13,21:53,Tarjeta,False,Barrio
7920,662,109,2025-07-11,14:44,Efectivo,True,Barrio
7921,275,148,2025-09-27,21:03,Tarjeta,False,Barrio
7922,26,138,2025-04-09,17:09,Efectivo,False,Barrio
7923,145,196,2025-07-13,17:24,Efectivo,False,Barrio
7924,367,157,2025-05-31,18:55,Efectivo,False,Barrio
7925,511,74,2025-04-24,21:10,Transferencia,False,Barrio
7926,1905,170,2025-12-05,23:05,Tarjeta,True,Barrio
7927,1502,37,2025-04-07,14:32,Efectivo,False,Barrio
7928,204,75,2025-06-14,18:28,Tarjeta,False,Barrio
7929,1627,20,2025-12-07,08:26,Tarjeta,False,Barrio
7930,1107,189,2025-05-03,17:57,PayPal,False,Barrio
7931,1662,118,2025-03-01,20:18,Tarjeta,False,Barrio
7932,1645,61,2025-10-10,09:46,Efectivo,False,Barrio
7933,187,194,2025-07-25,16:30,Tarjeta,False,Barrio
7934,1686,19,2025-12-06,17:12,Tarjeta,False,Barrio
7935,141,54,2025-06-04,11:05,PayPal,False,Fuera
7936,1347,6,2025-08-07,16:00,PayPal,False,Barrio
7937,504,17,2025-02-08,15:56,Tarjeta,False,Barrio
7938,1435,139,2025-10-30,18:09,Tarjeta,False,Fuera
7939,1485,77,2025-05-13,14:39,Efectivo,False,Barrio
7940,691,141,2025-10-07,10:44,Tarjeta,False,Barrio
7941,1303,80,2025-02-22,20:17,Tarjeta,False,Barrio
7942,927,43,2025-03-13,19:25,Tarjeta,False,Barrio
7943,172,104,2025-06-11,21:49,Tarjeta,True,Barrio
7944,1186,65,2025-05-31,21:13,Tarjeta,False,Barrio
7945,801,34,2025-12-12,10:14,Tarjeta,False,Barrio
7946,487,182,2025-09-11,23:46,Tarjeta,True,Barrio
7947,323,153,2025-01-03,16:33,Tarjeta,False,Barrio
7948,933,172,2025-01-14,13:02,Tarjeta,False,Barrio
7949,123,186,2025-04-05,20:18,Efectivo,False,Barrio
7950,78,101,2025-11-25,14:39,Transferencia,False,Barrio
7951,1521,39,2025-05-02,18:31,Tarjeta,False,Barrio
7952,1911,45,2025-05-01,12:19,Bizum,False,Barrio
7953,1378,77,2025-12-31,21:34,Bizum,False,Barrio
7954,1740,141,2025-08-05,18:16,Bizum,False,Barrio
7955,38,122,2025-11-14,17:54,Transferencia,False,Barrio
7956,433,92,2025-10-28,17:49,Efectivo,False,Barrio
7957,1124,82,2025-08-23,20:52,Efectivo,True,Barrio
7958,263,146,2025-07-13,10:24,Efectivo,False,Barrio
7959,976,189,2025-10-31,18:24,PayPal,False,Fuera
7960,1589,17,2025-05-08,13:32,Bizum,False,Barrio
7961,535,160,2025-03-30,18:57,Tarjeta,False,Barrio
7962,543,198,2025-04-29,14:07,Tarjeta,False,Fuera
7963,1431,199,2025-12-04,09:23,Efectivo,False,Fuera
7964,1248,17,2025-01-02,15:13,Efectivo,False,Fuera
7965,1237,176,2025-12-12,08:06,Efectivo,False,Barrio
7966,1275,164,2025-12-09,20:47,Efectivo,False,Fuera
7967,1902,25,2025-07-26,18:33,Efectivo,False,Barrio
7968,1602,115,2025-03-28,13:10,Tarjeta,False,Barrio
7969,852,154,2025-11-03,12:59,Efectivo,False,Barrio
7970,1579,182,2025-02-01,06:25,Efectivo,True,Barrio
7971,1180,49,2025-09-09,08:36,Efectivo,False,Barrio
7972,523,43,2025-04-02,15:13,PayPal,False,Barrio
7973,985,122,2025-09-13,08:46,Efectivo,False,Barrio
7974,731,19,2025-09-29,10:50,Tarjeta,True,Barrio
7975,255,144,2025-12-28,09:55,Tarjeta,False,Barrio
7976,1352,107,2025-11-18,10:28,Tarjeta,False,Barrio
7977,1694,126,2025-08-06,20:15,Efectivo,False,Fuera
7978,1491,44,2025-03-21,16:50,Tarjeta,False,Barrio
7979,1734,169,2025-06-05,11:29,Tarjeta,False,Barrio
7980,254,182,2025-03-03,12:10,Efectivo,False,Barrio
7981,328,99,2025-03-05,22:29,Tarjeta,True,Barrio
7982,1805,28,2025-02-28,05:48,Transferencia,True,Fuera
7983,1510,9,2025-06-12,17:11,Tarjeta,False,Barrio
7984,225,149,2025-04-30,17:01,Tarjeta,False,Barrio
7985,1342,48,2025-07-23,11:28,Efectivo,False,Barrio
7986,188,3,2025-11-04,18:07,Tarjeta,False,Barrio
7987,403,28,2025-06-18,14:12,Efectivo,False,Barrio
7988,1592,69,2025-08-23,08:13,Tarjeta,False,Barrio
7989,242,56,2025-09-19,17:19,Tarjeta,False,Barrio
7990,1989,118,2025-03-17,20:06,Tarjeta,False,Barrio
7991,250,189,2025-01-06,12:59,Tarjeta,False,Barrio
7992,820,52,2025-11-25,13:04,Tarjeta,False,Barrio
7993,1897,143,2025-06-28,09:18,Tarjeta,False,Fuera
7994,306,160,2025-07-27,15:56,Efectivo,False,Barrio
7995,145,121,2025-10-03,17:54,Tarjeta,False,Barrio
7996,992,125,2025-02-24,11:12,Efectivo,False,Barrio
7997,978,112,2025-11-16,19:44,Tarjeta,False,Barrio
7998,1058,133,2025-05-12,21:12,Tarjeta,False,Barrio
7999,1837,36,2025-11-26,19:00,Tarjeta,False,Barrio
8000,397,101,2025-07-02,21:14,Tarjeta,False,Barrio
8001,1723,10,2025-05-30,10:35,Tarjeta,False,Barrio
8002,1437,33,2025-11-08,12:32,Efectivo,False,Barrio
8003,1259,79,2025-04-09,14:34,Tarjeta,False,Barrio
8004,135,157,2025-08-27,20:49,Efectivo,False,Barrio
8005,23,152,2025-08-03,21:12,Tarjeta,False,Fuera
8006,220,131,2025-12-15,10:48,Efectivo,False,Barrio
8007,819,47,2025-09-11,19:48,Tarjeta,False,Barrio
8008,305,67,2025-07-11,19:11,Efectivo,False,Barrio
8009,1409,30,2025-01-13,16:57,Efectivo,True,Fuera
8010,1738,117,2025-05-31,17:57,Bizum,False,Barrio
8011,1341,46,2025-07-04,12:25,Efectivo,False,Barrio
8012,710,144,2025-04-09,14:32,Efectivo,False,Barrio
8013,1809,135,2025-02-17,10:24,Tarjeta,False,Fuera
8014,1899,28,2025-04-02,14:37,Efectivo,False,Barrio
8015,1491,139,2025-08-27,16:16,Bizum,False,Barrio
8016,1537,139,2025-11-02,11:35,Tarjeta,False,Barrio
8017,1746,99,2025-04-03,16:09,Tarjeta,False,Barrio
8018,1743,70,2025-08-17,19:01,Tarjeta,False,Barrio
8019,1595,22,2025-07-22,09:44,Transferencia,False,Barrio
8020,1393,52,2025-02-20,16:17,Bizum,False,Barrio
8021,700,33,2025-06-24,10:13,Tarjeta,False,Barrio
8022,1569,95,2025-01-08,09:26,Efectivo,False,Barrio
8023,1005,16,2025-05-03,15:29,Transferencia,False,Barrio
8024,1877,64,2025-08-30,13:56,Tarjeta,False,Barrio
8025,1375,194,2025-10-29,18:09,Tarjeta,False,Barrio
8026,17,52,2025-04-04,16:59,Tarjeta,False,Fuera
8027,1165,157,2025-11-12,20:12,Tarjeta,False,Fuera
8028,1126,199,2025-11-19,17:24,Tarjeta,False,Barrio
8029,883,78,2025-09-06,13:17,Efectivo,False,Barrio
8030,319,7,2025-02-08,13:49,Efectivo,False,Barrio
8031,364,166,2025-03-07,08:02,Tarjeta,False,Barrio
8032,1637,27,2025-02-05,19:09,Efectivo,False,Barrio
8033,1497,158,2025-03-04,08:10,Tarjeta,False,Barrio
8034,1109,3,2025-05-27,11:38,Transferencia,False,Barrio
8035,1782,47,2025-10-08,11:43,Tarjeta,True,Barrio
8036,1996,165,2025-02-17,18:36,Tarjeta,False,Barrio
8037,1591,123,2025-04-20,15:39,PayPal,False,Barrio
8038,1000,166,2025-01-08,21:38,Efectivo,False,Barrio
8039,1033,174,2025-11-28,14:56,Tarjeta,False,Barrio
8040,713,113,2025-03-15,19:46,Tarjeta,False,Barrio
8041,5,72,2025-01-17,11:36,Bizum,False,Barrio
8042,1323,145,2025-02-20,18:16,Efectivo,False,Barrio
8043,49,17,2025-09-17,02:58,Efectivo,True,Barrio
8044,1098,45,2025-04-16,17:06,Tarjeta,False,Barrio
8045,891,48,2025-08-26,08:35,Efectivo,True,Barrio
8046,1156,11,2025-05-09,17:00,Tarjeta,False,Barrio
8047,43,79,2025-02-20,18:18,Efectivo,False,Barrio
8048,1617,103,2025-06-03,19:45,Efectivo,False,Fuera
8049,1449,79,2025-05-09,21:19,PayPal,False,Fuera
8050,1436,156,2025-09-17,20:50,Tarjeta,False,Barrio
8051,1712,177,2025-08-04,17:40,Efectivo,False,Barrio
8052,981,165,2025-06-17,18:15,Efectivo,False,Barrio
8053,1412,119,2025-02-01,08:56,Bizum,False,Barrio
8054,1146,66,2025-05-01,17:49,Tarjeta,False,Barrio
8055,85,113,2025-12-12,11:22,Tarjeta,False,Barrio
8056,1912,113,2025-05-24,14:25,Efectivo,False,Fuera
8057,1681,92,2025-07-01,19:38,Tarjeta,False,Barrio
8058,857,83,2025-11-23,14:32,Tarjeta,False,Barrio
8059,140,37,2025-03-09,20:14,Tarjeta,False,Barrio
8060,269,30,2025-11-06,20:18,Tarjeta,True,Barrio
8061,612,132,2025-04-14,19:52,PayPal,True,Barrio
8062,843,30,2025-03-01,09:28,PayPal,False,Barrio
8063,1389,35,2025-01-20,14:15,Efectivo,False,Barrio
8064,246,123,2025-09-07,19:24,Tarjeta,False,Barrio
8065,173,20,2025-07-31,15:27,Efectivo,False,Barrio
8066,989,184,2025-07-20,15:57,Transferencia,False,Barrio
8067,490,49,2025-08-02,17:25,Tarjeta,False,Fuera
8068,963,86,2025-09-26,13:04,Tarjeta,False,Barrio
8069,1594,142,2025-05-28,10:31,Tarjeta,False,Barrio
8070,1564,130,2025-03-04,17:48,Efectivo,True,Barrio
8071,1258,20,2025-01-10,10:48,Bizum,False,Barrio
8072,1251,110,2025-08-24,14:15,PayPal,False,Barrio
8073,240,141,2025-11-21,21:50,Tarjeta,False,Barrio
8074,1974,17,2025-03-22,05:00,Transferencia,True,Barrio
8075,1519,46,2025-07-25,17:06,Tarjeta,False,Fuera
8076,637,53,2025-10-29,20:56,Transferencia,False,Barrio
8077,567,142,2025-02-23,17:51,Tarjeta,False,Barrio
8078,1240,189,2025-03-26,10:10,Tarjeta,False,Barrio
8079,1759,128,2025-10-12,09:50,Tarjeta,True,Barrio
8080,1666,171,2025-12-27,09:32,Efectivo,False,Barrio
8081,1593,75,2025-12-29,20:58,Efectivo,False,Fuera
8082,610,171,2025-03-16,10:46,Tarjeta,False,Barrio
8083,1919,90,2025-01-04,18:11,Efectivo,False,Barrio
8084,1926,134,2025-02-01,13:06,Tarjeta,False,Barrio
8085,1049,20,2025-01-12,11:54,Tarjeta,False,Barrio
8086,348,144,2025-08-31,17:37,Efectivo,False,Fuera
8087,127,173,2025-05-06,18:06,Tarjeta,True,Barrio
8088,1752,160,2025-03-16,12:13,Tarjeta,False,Barrio
8089,1196,43,2025-06-04,17:53,Efectivo,False,Barrio
8090,573,29,2025-07-19,21:56,Bizum,False,Barrio
8091,1117,18,2025-05-29,21:42,Efectivo,False,Barrio
8092,1216,143,2025-05-20,17:11,PayPal,False,Barrio
8093,874,39,2025-01-23,17:55,Efectivo,True,Barrio
8094,1843,115,2025-12-05,13:07,Transferencia,False,Barrio
8095,316,150,2025-10-27,21:21,Tarjeta,False,Barrio
8096,1601,68,2025-12-08,12:33,Tarjeta,False,Barrio
8097,231,59,2025-01-25,19:34,Tarjeta,False,Barrio
8098,1936,93,2025-01-14,10:01,Tarjeta,False,Barrio
8099,957,154,2025-12-01,11:28,Tarjeta,False,Barrio
8100,296,115,2025-05-12,11:54,Tarjeta,False,Barrio
8101,1219,157,2025-08-13,09:15,Tarjeta,False,Barrio
8102,533,108,2025-02-16,09:11,Efectivo,False,Barrio
8103,1513,116,2025-10-25,16:21,Efectivo,False,Barrio
8104,1524,20,2025-09-09,03:45,Efectivo,True,Barrio
8105,1258,84,2025-09-14,08:44,Tarjeta,False,Barrio
8106,1939,152,2025-11-25,19:29,PayPal,False,Barrio
8107,1689,140,2025-01-29,12:51,PayPal,False,Barrio
8108,706,30,2025-06-11,16:03,Tarjeta,False,Barrio
8109,880,95,2025-07-25,10:47,PayPal,False,Barrio
8110,1015,24,2025-09-30,21:31,Efectivo,True,Barrio
8111,1586,27,2025-10-23,10:40,Tarjeta,False,Barrio
8112,1719,131,2025-07-23,23:51,Tarjeta,True,Barrio
8113,1963,79,2025-07-12,14:16,Tarjeta,False,Barrio
8114,597,74,2025-11-30,15:53,Tarjeta,False,Barrio
8115,1786,96,2025-08-20,07:51,Bizum,True,Barrio
8116,750,166,2025-05-02,17:13,Efectivo,False,Barrio
8117,959,130,2025-01-25,17:17,Transferencia,False,Barrio
8118,311,106,2025-04-09,08:49,Tarjeta,True,Fuera
8119,27,147,2025-05-27,15:45,Bizum,False,Barrio
8120,1683,9,2025-03-19,20:04,Tarjeta,False,Barrio
8121,1413,83,2025-03-31,03:28,Tarjeta,True,Barrio
8122,1222,59,2025-09-29,12:55,Tarjeta,False,Barrio
8123,1519,65,2025-08-27,08:43,Tarjeta,False,Barrio
8124,1094,95,2025-06-23,15:05,Efectivo,False,Barrio
8125,182,47,2025-08-01,09:58,Tarjeta,True,Barrio
8126,1880,94,2025-12-24,20:55,Tarjeta,False,Barrio
8127,1203,197,2025-03-04,12:07,Efectivo,False,Barrio
8128,942,89,2025-09-18,15:54,Tarjeta,False,Barrio
8129,1781,56,2025-09-16,13:13,Tarjeta,False,Barrio
8130,1060,121,2025-04-22,20:26,Tarjeta,False,Barrio
8131,435,123,2025-03-04,16:32,Efectivo,False,Barrio
8132,1618,156,2025-05-30,13:16,Efectivo,False,Barrio
8133,348,115,2025-09-23,10:10,Tarjeta,False,Barrio
8134,618,91,2025-06-24,18:58,Efectivo,False,Barrio
8135,1668,86,2025-02-15,17:46,Tarjeta,False,Barrio
8136,1743,62,2025-04-14,08:31,Efectivo,False,Barrio
8137,1137,178,2025-05-05,18:09,Tarjeta,False,Barrio
8138,1047,107,2025-10-01,11:08,Efectivo,False,Barrio
8139,1488,197,2025-10-12,10:23,Tarjeta,False,Barrio
8140,1779,14,2025-04-23,09:50,Tarjeta,False,Barrio
8141,1541,87,2025-06-18,19:51,Tarjeta,False,Barrio
8142,83,194,2025-03-12,16:25,Efectivo,False,Barrio
8143,1890,68,2025-02-03,14:39,Efectivo,False,Barrio
8144,343,132,2025-02-18,08:04,PayPal,False,Barrio
8145,1226,24,2025-02-14,15:03,Efectivo,False,Fuera
8146,813,198,2025-04-18,12:17,Tarjeta,False,Barrio
8147,542,61,2025-02-05,15:10,Efectivo,False,Barrio
8148,672,134,2025-03-17,21:37,Tarjeta,False,Barrio
8149,1289,40,2025-07-10,12:24,Efectivo,False,Barrio
8150,1199,44,2025-08-29,21:41,Efectivo,False,Barrio
8151,934,125,2025-07-21,16:44,Tarjeta,False,Barrio
8152,1473,109,2025-04-02,19:09,Tarjeta,False,Barrio
8153,1474,23,2025-12-24,15:59,Efectivo,False,Barrio
8154,686,8,2025-08-03,14:25,Tarjeta,False,Barrio
8155,441,108,2025-01-12,08:55,Efectivo,True,Barrio
8156,888,78,2025-01-28,15:10,Tarjeta,True,Barrio
8157,40,32,2025-09-30,18:05,Efectivo,False,Barrio
8158,1953,128,2025-03-31,10:16,Tarjeta,False,Barrio
8159,1298,74,2025-06-05,16:05,Efectivo,False,Fuera
8160,1402,154,2025-08-21,14:21,Tarjeta,False,Barrio
8161,1227,56,2025-07-10,16:28,Efectivo,False,Barrio
8162,774,68,2025-01-08,10:08,Tarjeta,False,Fuera
8163,229,55,2025-09-02,12:49,Tarjeta,True,Barrio
8164,1765,33,2025-07-11,20:08,Efectivo,False,Barrio
8165,206,104,2025-02-13,14:01,Bizum,False,Barrio
8166,1630,28,2025-11-07,20:35,Transferencia,False,Barrio
8167,1128,59,2025-05-21,17:09,Tarjeta,False,Barrio
8168,1034,161,2025-04-18,18:51,PayPal,False,Barrio
8169,1917,119,2025-01-11,11:57,Tarjeta,False,Fuera
8170,706,163,2025-09-06,14:21,Efectivo,False,Fuera
8171,604,110,2025-07-23,09:34,Efectivo,False,Barrio
8172,903,141,2025-08-22,19:13,Transferencia,False,Barrio
8173,1683,177,2025-08-18,20:59,Tarjeta,False,Barrio
8174,515,198,2025-09-30,13:21,Tarjeta,False,Barrio
8175,1598,55,2025-09-17,05:49,Efectivo,True,Barrio
8176,683,59,2025-10-13,11:31,Transferencia,False,Barrio
8177,1853,14,2025-10-21,15:56,Tarjeta,False,Barrio
8178,207,138,2025-05-14,21:20,Tarjeta,False,Barrio
8179,1813,103,2025-11-17,08:55,Tarjeta,False,Barrio
8180,1765,188,2025-04-28,21:11,Tarjeta,True,Barrio
8181,460,146,2025-10-22,11:11,Tarjeta,False,Barrio
8182,1923,179,2025-02-21,17:59,Tarjeta,True,Barrio
8183,1390,146,2025-12-13,14:38,Tarjeta,False,Barrio
8184,1016,54,2025-08-12,17:14,Efectivo,False,Barrio
8185,728,186,2025-03-26,18:56,Bizum,False,Barrio
8186,1423,120,2025-04-27,20:31,Efectivo,False,Barrio
8187,196,52,2025-03-09,16:44,PayPal,False,Barrio
8188,1229,1,2025-03-19,11:23,Efectivo,False,Barrio
8189,1460,54,2025-02-26,19:16,Tarjeta,False,Barrio
8190,32,138,2025-09-15,09:34,Tarjeta,False,Barrio
8191,1917,136,2025-06-15,12:59,Tarjeta,False,Barrio
8192,1123,26,2025-08-01,15:26,Efectivo,False,Barrio
8193,7,14,2025-08-24,01:10,Tarjeta,True,Barrio
8194,973,156,2025-04-21,12:25,Tarjeta,False,Barrio
8195,783,1,2025-04-21,09:06,Efectivo,False,Barrio
8196,531,126,2025-11-13,08:23,Efectivo,False,Barrio
8197,1952,90,2025-06-11,11:07,Tarjeta,False,Barrio
8198,200,167,2025-12-21,13:20,Tarjeta,False,Barrio
8199,1896,155,2025-10-23,09:53,Tarjeta,False,Fuera
8200,990,82,2025-11-20,14:12,Efectivo,False,Fuera
8201,1588,189,2025-10-09,17:28,Tarjeta,False,Barrio
8202,742,154,2025-10-01,12:29,Tarjeta,False,Barrio
8203,5,57,2025-04-19,13:35,Efectivo,False,Barrio
8204,1466,181,2025-06-30,19:13,Tarjeta,False,Barrio
8205,1534,100,2025-12-12,18:07,PayPal,False,Barrio
8206,375,83,2025-07-01,17:24,Transferencia,False,Barrio
8207,1709,181,2025-02-19,04:50,Tarjeta,True,Barrio
8208,576,182,2025-03-24,14:34,Tarjeta,False,Barrio
8209,1837,167,2025-03-09,16:30,Tarjeta,False,Barrio
8210,1328,49,2025-06-17,12:21,Efectivo,False,Barrio
8211,1664,198,2025-12-08,20:12,Tarjeta,False,Barrio
8212,131,182,2025-01-06,20:36,Efectivo,False,Barrio
8213,1901,181,2025-11-20,12:21,Tarjeta,False,Barrio
8214,221,177,2025-12-05,14:44,Efectivo,False,Barrio
8215,1027,108,2025-06-22,10:37,Bizum,False,Barrio
8216,305,20,2025-04-21,18:28,Tarjeta,True,Barrio
8217,1451,53,2025-01-11,15:44,Tarjeta,False,Barrio
8218,168,6,2025-01-03,16:58,Efectivo,False,Barrio
8219,1143,158,2025-08-30,09:58,PayPal,False,Barrio
8220,1658,95,2025-03-20,12:47,Efectivo,False,Barrio
8221,1903,119,2025-09-10,10:34,Efectivo,False,Barrio
8222,1074,170,2025-11-10,12:23,Tarjeta,False,Barrio
8223,10,115,2025-02-03,20:38,PayPal,False,Fuera
8224,1342,20,2025-07-04,11:54,Tarjeta,False,Barrio
8225,634,77,2025-09-21,09:17,Efectivo,False,Barrio
8226,1342,188,2025-01-13,08:13,Bizum,False,Barrio
8227,958,91,2025-06-09,19:54,Tarjeta,False,Barrio
8228,1547,149,2025-05-28,19:51,Tarjeta,False,Barrio
8229,613,5,2025-01-29,16:14,Efectivo,False,Barrio
8230,25,88,2025-01-25,21:08,Efectivo,False,Barrio
8231,1945,114,2025-06-16,04:14,Tarjeta,True,Barrio
8232,1241,27,2025-05-09,21:52,Tarjeta,False,Barrio
8233,204,173,2025-02-12,16:44,Transferencia,False,Barrio
8234,1456,40,2025-06-30,11:02,PayPal,False,Barrio
8235,218,95,2025-03-19,16:37,Tarjeta,False,Barrio
8236,1066,176,2025-11-05,13:36,Tarjeta,False,Barrio
8237,285,190,2025-01-27,11:46,Efectivo,False,Barrio
8238,1303,154,2025-11-24,05:14,Efectivo,True,Barrio
8239,836,149,2025-07-17,08:15,Tarjeta,False,Fuera
8240,1031,8,2025-04-17,14:11,Tarjeta,False,Barrio
8241,1195,46,2025-07-27,13:26,Efectivo,True,Barrio
8242,1,70,2025-05-30,12:15,Tarjeta,False,Barrio
8243,340,135,2025-06-26,11:24,Tarjeta,False,Barrio
8244,1108,197,2025-10-05,13:37,Tarjeta,True,Barrio
8245,794,42,2025-03-12,13:11,PayPal,True,Barrio
8246,503,4,2025-06-15,18:21,Tarjeta,False,Barrio
8247,1759,65,2025-12-25,11:55,Efectivo,False,Barrio
8248,1344,1,2025-04-12,02:25,Efectivo,True,Barrio
8249,1503,141,2025-03-25,08:43,Tarjeta,False,Barrio
8250,1994,65,2025-02-18,17:56,Efectivo,False,Barrio
8251,1828,170,2025-08-14,13:37,Tarjeta,False,Barrio
8252,1519,84,2025-07-13,02:26,Efectivo,True,Barrio
8253,1274,78,2025-01-09,11:42,Transferencia,False,Barrio
8254,12,23,2025-11-11,09:09,Efectivo,False,Barrio
8255,544,32,2025-06-14,21:58,Efectivo,False,Barrio
8256,1902,64,2025-06-26,11:29,Tarjeta,False,Barrio
8257,180,32,2025-07-21,10:43,PayPal,False,Barrio
8258,463,34,2025-08-20,19:05,Tarjeta,False,Barrio
8259,297,146,2025-10-14,10:57,Efectivo,False,Fuera
8260,1531,66,2025-09-29,20:00,Efectivo,False,Barrio
8261,661,176,2025-07-02,08:19,Tarjeta,False,Fuera
8262,1161,49,2025-08-09,09:59,PayPal,False,Barrio
8263,945,167,2025-03-23,08:36,Tarjeta,False,Barrio
